,ID,year,set,tournament_round,game_round,lightning_round,question_num,type,lightning_lead,q_text,a_text,is_person_a,is_myth_a,bonus_q_text,bonus_a_text,is_person_b,is_myth_b,woman_named,is_fictional,is_myth,is_answer,names,author
1304,2022.nationals.1.4.3,2022,nationals,1,4,NA,3,tossup,,"Many of this artist's surviving illustrations are collected in the Codex Arundel and the Codex Atlanticus. Giorgio Vasari may have painted over a lost painting by this artist of four men riding raging war horses during the Battle of Anghiari. Christ  holds an orb in his left hand in a painting by this artist that sold at auction for $450 million in 2017. This artist likely chose a noblewoman from the Gherardini family as  the subject of his one of his best known paintings. For ten points, name this painter of Salvator Mundi and the Mona Lisa. ",Leonardo da Vinci,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1305,2022.nationals.1.4.4,2022,nationals,1,4,NA,4,tossup,,"This man's curtailment of the power of the ""Hundred and Four"" who controlled the Miat council led to his exile. After a task force led by Titus Quinctius  Flamininus  discovered his location in Bithynia , this general  ingested poison according to Livy. Earlier, this brother of Mago won several devastating victories at Lake Trasimene  and Cannae  before being defeated during a counter-invasion of  North Africa. Scipio's victory at Zama led to, for ten points, which general's defeat in the Second Punic War? ",Hannibal Barca,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1306,2022.nationals.1.4.5,2022,nationals,1,4,NA,5,tossup,,"This author wrote about George Norris's tour of Nebraska in an analysis of his filibuster of the Armed Ships Bill. Pulitzer Prize-winning journalist Arthur Krock helped redraft this man's thesis, ""Appeasement At Munich,"" into a book examining the failures of the  British government to take steps to prevent World War Two called Why England Slept. In that book by this author, he analyzed figures including Lucius Lamar, Thomas Hart  Benton, and Sam Houston. For ten points, name this author who included eight biographies of U.S. senators in his book Profiles in Courage. ",John F. Kennedy,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1307,2022.nationals.1.4.6,2022,nationals,1,4,NA,6,tossup,,"This man's time as a barrister included his handling of the ""Caucus Case"" involving supposedly rigged municipal elections in Bombay. He's not Woodrow Wilson, but this man proposed his Fourteen Points in response to the Simon Commission. Stanley Wolpert's biography  on this man became the basis for a 1998 biopic which controversially starred Christopher Lee. In the Lahore Resolution, an organization led by this man called for the creation of a  Muslim state separate from India. For ten points, name this leader of the Muslim League and founder of Pakistan. ",Muhammad Ali Jinnah,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1308,2022.nationals.1.4.7,2022,nationals,1,4,NA,7,tossup,,"A mass meeting of tenant farmers in this state at the Helderberg Mountains resulted in the Anti-Rent War, whose leaders were charged with rioting by Amasa J. Parker. A governor of this state became a leader of the Hunker faction against the Barnburners and  later negotiated the Gadsden Purchase as Secretary of State. A president from this state established a ""Regency"" named for its capital whose members included William Marcy.  For ten points, name this state, the birthplace of Martin Van Buren. ",New York,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1309,2022.nationals.1.4.8,2022,nationals,1,4,NA,8,tossup,,"After his victory at the Battle of Mount Algidus , a semimythological character returned to this occupation after a stint as dictator. The Lex Manciana of North Africa was a 2nd century edict which regulated the maximum number of  tenants in this job and how many days people in this occupation, which included Cincinnatus, needed to  plow per month. The writer Columella wrote On Rural Affairs concerning, for ten points, which profession responsible for producing crops? ",farmers,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1310,2022.nationals.1.extra.1,2022,nationals,1,extra,NA,1,tossup + bonus,,"A Labor tax to force Xhosa  men into employment on commercial farms, called the Glen Grey Act, was passed by this politician while he headed one colony. A turn-of-the-20th century political  cartoon depicts this figure standing over the continent of Africa, representing the prospective Cape to Cairo railway. The modern nations of Zimbabwe  and Zambia were once named for, for ten points, what British entrepreneur who names a scholarship that provides a full tuition to Oxford? ",Cecil Rhodes,TRUE,FALSE,Which U.S. state was the site of the Little Rock Nine crisis during which Eisenhower had to send in the National Guard to forcefully desegregate a high school? ,Arkansas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1311,2022.nationals.2.1.1,2022,nationals,2,1,NA,1,tossup,,"This man appointed Michigan senator Zachariah Chandler to Secretary of the Interior in order to fight corruption within the Bureau of Indian Affairs. This man’s Secretary of the Treasury, Benjamin Bristow, cracked down on a scandal during this president’s tenure that culminated in the indictment of John McDonald and this president’s private secretary, Orville Babcock. The Whiskey Ring scandal occurred during the presidency of, for ten points, what U.S. president and Civil War general who succeeded Andrew Johnson? ",Ulysses S. Grant,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1312,2022.nationals.2.1.2,2022,nationals,2,1,NA,2,tossup,,"In 1791, the HMS Pandora broke on this geographical feature, killing 35 sailors. Discovered in 1768 by French explorer Louis de Bougainville, this geographic feature was the site of a major shipwreck for the HMS Endeavour, captained by James Cook, which was only able to break away due to a high tide. In 2018, the National Geographic said half of this place was dead, “Akin to a forest after a devastating fire.” For thousands of years, Torres Islanders and Aboriginal peoples have been using, for ten points, what coral system off the coast of Queensland, Australia? ",Great Barrier Reef,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1313,2022.nationals.2.1.3,2022,nationals,2,1,NA,3,tossup,,"A composer from this musical era, Heinrich Biber , called for strings to play col legno to evoke the sounds of battle in the opening of Battalia. Another composer from this era, who wrote the music for The Bourgeois Gentleman, died by stabbing himself with a conducting staff. The all-female ensemble of the Ospedale Della Pieta orphanage often sang music by a composer from this era who wrote four concerti grossi depicting changing weather throughout the year. For ten points, name this classical music era of Jean-Baptiste Lully, Antonio Vivaldi, and Johann Sebastian Bach. ",Baroque era,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1314,2022.nationals.2.1.4,2022,nationals,2,1,NA,4,tossup,,"Following the Bolshevik Revolution, an alternative version of this character was banned for being too “bourgeois,” with Joseph Stalin instead uplifting the Slavic ""Ded Moroz."" Jerry Rubin mocked the House Un-American Activities Committee by holding a toy rifle while dressed as this character. Thomas Nast depicted this character draped with the American flag and holding a puppet that resembled Jefferson Davis. For ten points, what character, based on a historical saint, is known for giving presents to children during Christmas? ",Santa Claus,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1315,2022.nationals.2.1.5,2022,nationals,2,1,NA,5,tossup,,"This author posited that ""Whatever is my right as a man is also the right of another"" in a response to Edmund Burke's Reflections on the Revolution in France, after which he was put on trial in absentia. This author described ""the summer soldier and the sunshine patriot"" who shrink from ""the times that try men's souls"" in The American Crisis. Before penning Rights of Man, this author asserted that the Colonies had plenty of resources to defeat Great Britain. For ten points, name this author who advocated for a ""republican government"" in Common Sense. ",Thomas Paine,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1316,2022.nationals.2.1.6,2022,nationals,2,1,NA,6,tossup,,"A man in this profession, Dua-Kheti, may have written the work The Satires of the Trades which extolled the virtues of this occupation. A female recluse named Diemut who held this occupation is considered a local saint in her home region of Austria for singlehandedly stocking the Wessobrunn  Monastery library. This type of public servant developed the demotic Egyptian script for everyday use. Papyrus scrolls were used by, for ten points, which type of professional copyist who became obsolete after the invention of the printing press? ",scribes,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Diemut,
1317,2022.nationals.2.1.7,2022,nationals,2,1,NA,7,tossup,,"NASA’s future missions include launching the Dragonfly spacecraft to a feature of this celestial body to investigate its possible habitability. One of this planet’s moons was determined to be habitable after the Cassini space probe found evidence of geysers. An anagram that describes a feature of this planet as a “thin, flat ring” was published by Christian Huygens  in 1655. In 1610, Galileo Galilei observed the extensive ring system of, for ten points, what gas giant, the second largest planet in the solar system? ",Saturn,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1318,2022.nationals.2.1.8,2022,nationals,2,1,NA,8,tossup,,"This ruler formally ended imperial funding for the Neoplatonic Academy, which had been revived by Emperor Theodosius the Younger. In the text The Buildings, Procopius falsely attributes the construction of walls in Edessa and Tomis to this patron of his rather than to this man's uncle and predecessor of a similar name. The unpopularity of taxes raised by this monarch and his advisor, John the Cappadocian, led to the Nika  Riots. The Corpus Juris Civilis was compiled by, for ten points, what sixth century Byzantine emperor who married Theodora? ",Justinian I,TRUE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Theodora,
1319,2022.nationals.2.1.9,2022,nationals,2,1,NA,9,tossup,,"To denounce the atrocities committed in this present-day country's war of independence, Archer Blood wrote a namesake telegram to the U.S. State Department. George Harrison and Ravi Shankar organized a benefit concert at Madison Square Garden in support of refugees in this country, which in 2013 witnessed the death of over eleven hundred people in the world's deadliest garment factory disaster. For ten points, name this densely populated country in South Asia which broke away from Pakistan in 1971. ",Bangladesh,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1320,2022.nationals.2.1.10,2022,nationals,2,1,NA,10,tossup,,"During this war, future Stasi head Erich Mielke  was a major participant in the killing of about 7000 priests during a ""red terror."" During this war, Emilio Mola Vidal may have coined the term ""fifth column"" to refer to hidden supporters within a target territory. The Abraham Lincoln Brigades were composed of American volunteers who fought for the Republican side in this war, during which the Falangists allowed the Nazi Condor Legion to bomb Guernica. For ten points, name this 1930s war which ended with Francisco Franco establishing a fascist regime. ",Spanish Civil War,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1321,2022.nationals.2.2.1,2022,nationals,2,2,NA,1,tossup + bonus,,"This author wrote a book subtitled How I Got Licked about his failed ""End Poverty in California"" campaign. This author stated, ""I was aiming for the public’s heart, and by accident I hit it in the stomach"" after one of his novels led Congress to pass the Pure Food and Drug Act. That novel by this author concerned the Lithuanian immigrant Jurgus Rudkus, who works in Chicago's historic meatpacking industry. For ten points, name this activist and author of The Jungle. ",Upton Sinclair,TRUE,FALSE,"Sinclair's novel Oil! was written in the context of what Harding-era scandal, which involved the leasing of Navy petroleum reserves in Wyoming to private oil companies? ",Teapot Dome Scandal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1322,2022.nationals.2.2.2,2022,nationals,2,2,NA,2,tossup + bonus,,"A man from this province, who successfully argued to be made an exemplar of clemency, expressed wonder at wealthy Romans coveting ""poor huts."" In this Roman province, Cartimandua  of the Brigantes  received and handed over the rebel leader Caratacus . A generation later, Suetonius Paulinus put down a revolt in this region by defeating the Iceni  at Watling Street. For ten points, name this Roman province where Boudica's  revolt occurred and of which the northern boundary was marked by Hadrian's Wall. ",Britannia,FALSE,FALSE,"Caratacus pled his case to which Roman emperor, the fourth Julio-Claudian, under whom the conquest of Britain was achieved? ",Claudius,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Boudica,
1323,2022.nationals.2.2.3,2022,nationals,2,2,NA,3,tossup + bonus,,"This plan proposed simply amending the Articles of Confederation, which would represent the supreme law of the land. This plan, proposed by William Paterson, was opposed by Edmund Randolph and James Madison, whose Virginia Plan was worked, with elements of this plan, into the Connecticut Compromise. Calling for a unicameral legislature, for ten points, what was this plan proposing equal representation among all states? ",New Jersey Plan,FALSE,FALSE,"The Connecticut Compromise is also named for this Founding Father. This man is the only one to sign all four ""great state papers"" of the United States and was the second oldest member, behind Benjamin Franklin, at the Constitutional Convention? ",Roger Sherman,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1324,2022.nationals.2.2.4,2022,nationals,2,2,NA,4,tossup + bonus,,"This man put the Lord Chamberlain in charge of theatre censorship after passing the Licensing Act. This man was a member of a social organization that met at Trumpet’s Tavern known as the “Kit-Kat Club.” News of the failed Battle of Cartagena  de Indias, which was part of the War of Jenkins' Ear, catalyzed the political downfall of this man. For ten points, identify this politician who came to power following the collapse of the South Sea Bubble and who is generally considered to be the first British prime minister. ",Robert Walpole First Earl of Oxford,TRUE,FALSE,"The War of Jenkins' Ear was the Caribbean theatre of the War of the Austrian Succession, during which this monarch became the last British king to personally lead troops in combat at the Battle of Dettingen. ",George II,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1325,2022.nationals.2.2.5,2022,nationals,2,2,NA,5,tossup + bonus,,"A September 2021 report found that employees of this organization, which opened a 100 million dollar ""hub"" in Berlin, perpetrated sexual abuse in the Democratic Republic of the Congo during its 2018 to 2020 mission in that country. This organization's directorgeneral, Tedros Adhanom Ghebreyesus  of Ethiopia, was accused of allowing China veto power over its report on the origins of the Covid-19 virus. For ten points, name this United Nations organ that oversees disease intervention and advocates for expanded medical care. ",World Health Organization,FALSE,FALSE,"The WHO's new pandemic center in Berlin is housed in a building named for surgeon Bernhard von Langenbeck and this German biologist, whose activism for social health and work on the lifecycle of cells caused his friends to call him the ""Pope of Medicine."" ",Rudolf Virchow,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1326,2022.nationals.2.2.6,2022,nationals,2,2,NA,6,tossup + bonus,,"This man starred in a series of commercials for Paul Masson  with the slogan ""We will sell no wine before its time."" This man was infamously angered while recording a commercial for Findus frozen peas. In one film, a character played by this man erroneously states at the Vienna Riesenrad  that the Swiss had ""five hundred years of democracy and peace"" and produced only the cuckoo clock. For ten points, name this actor who portrayed Harry Lime in The Third Man and wrote and starred in Citizen Kane. ",Orson Welles,TRUE,FALSE,"Orson Welles founded this repertory company in New York that produced multiple stage and radio theatre productions including the ""War of the Worlds” broadcast. This company notably staged a fascist-themed production of Julius Caesar in 1937",Mercury Theatre,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1327,2022.nationals.2.2.7,2022,nationals,2,2,NA,7,tossup + bonus,,"This case's subject based his legal argument on precedents such as Winny v. Whitesides and Rachel v. Walker. The grocer Samuel Russell falsely testified that he hired the central person in this case. In this case, Chief Justice Taney  stripped Congress of its power to ban slavery in the territories, nullifying the principle of ""once free, always free."" For ten points, name this 1857 Supreme Court case which ruled that Black people in the United States lacked citizenship rights. ",Dred Scott case,FALSE,FALSE,"The Supreme Court ruled that the federal government was prohibited from freeing slaves brought into federal territories due to this clause, found in the Fifth and Fourteenth Amendments, which prohibits arbitrary deprivation of ""life, liberty, or property"" by the government. ",Due Process clause,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1328,2022.nationals.2.2.8,2022,nationals,2,2,NA,8,tossup + bonus,,"A group described by this color faced a six-day siege conducted by a volunteer army raised by by Toqto’a. A leader of a group described by this color was a merchant who sold salt illegally before amassing a 10,000 man force and leading an attack on Taizhou; that man was Zhang Sicheng. A man who had, as a child, been sent to a Buddhist monastery near Haozhou joined that movement described by this color. That man, Zhou Yuanzhang, would later become the Hongwu Emperor. For ten points, a group described as wearing headgear of what color rebelled against the Yuan Dynasty? ",red,FALSE,FALSE,"The Red Turban Rebellion led to the rise of what Chinese dynasty that constructed the Forbidden City in its capital, Beijing? ",Ming Dynasty,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1329,2022.nationals.2.3.lightning.1.1,2022,nationals,2,3,1,1,lightning,"Concerning the life of Malcolm X, name the... ","Civil Rights leader he called ""a chump"" for supporting Black integration into white society.",Martin Luther King Jr.,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1330,2022.nationals.2.3.lightning.1.2,2022,nationals,2,3,1,2,lightning,"Concerning the life of Malcolm X, name the... ",Abrahamic faith to which he converted before changing his name to Malik ElShabazz. ,Islam,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1331,2022.nationals.2.3.lightning.1.3,2022,nationals,2,3,1,3,lightning,"Concerning the life of Malcolm X, name the... ",Boxer once known as Cassius Clay whom he assisted in converting from Christianity. ,Muhammad Ali  ,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1332,2022.nationals.2.3.lightning.1.4,2022,nationals,2,3,1,4,lightning,"Concerning the life of Malcolm X, name the... ",Black Supremacist and leader of the NOI who later claimed to have ordered his killing.,Louis Farrakhan,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1333,2022.nationals.2.3.lightning.1.5,2022,nationals,2,3,1,5,lightning,"Concerning the life of Malcolm X, name the... ",Author of the book Roots who co-wrote his autobiography. ,Alex Haley,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1334,2022.nationals.2.3.lightning.1.6,2022,nationals,2,3,1,6,lightning,"Concerning the life of Malcolm X, name the... ",Covert FBI initiative which widened the rift between him and Elijah Muhammad. ,COINTELPRO,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1335,2022.nationals.2.3.lightning.1.7,2022,nationals,2,3,1,7,lightning,"Concerning the life of Malcolm X, name the... ",Controversial five-word phrase he used to positively describe the JFK assassination,Chickens coming home to roost,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1336,2022.nationals.2.3.lightning.1.8,2022,nationals,2,3,1,8,lightning,"Concerning the life of Malcolm X, name the... ",Midwest KKK splinter group which he believe killed his father. ,Black Legion,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1337,2022.nationals.2.3.lightning.2.1,2022,nationals,2,3,2,1,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ",Type of peasant who was tied to the land they farmed under feudalism. ,Serfs,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1338,2022.nationals.2.3.lightning.2.2,2022,nationals,2,3,2,2,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ","Crop which, along with rye and barley, was used in bread-making. ",wheat,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1339,2022.nationals.2.3.lightning.2.3,2022,nationals,2,3,2,3,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ",Castrated bulls used by farmers to plow agricultural fields. ,oxen,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1340,2022.nationals.2.3.lightning.2.4,2022,nationals,2,3,2,4,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ","Legal term for land ownership, now commonly used for an indefinite academic appointment at a university. ",tenure,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1341,2022.nationals.2.3.lightning.2.5,2022,nationals,2,3,2,5,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ",System used by farmers in which one-half of the land lay fallow and the other was planted. ,two-field system,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1342,2022.nationals.2.3.lightning.2.6,2022,nationals,2,3,2,6,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ","Century of the ""Great Famine"" which included a cattle plague, followed shortly by the Black Death. ",14th century,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1343,2022.nationals.2.3.lightning.2.7,2022,nationals,2,3,2,7,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ",Term of French origin which denotes the land held by a lord of the manor. ,Demense,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1344,2022.nationals.2.3.lightning.2.8,2022,nationals,2,3,2,8,lightning,"Concerning agriculture and feudalism in Medieval Europe, name the... ","Prussian term for German land-holding nobles, commonly considered a modern hold-out of feudalism. ",Junkers,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1345,2022.nationals.2.3.lightning.3.1,2022,nationals,2,3,3,1,lightning,"Concerning the Aztecs, name the... ",Present-day country whose capital was built on the site of Tenochtitlan. ,Mexico,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1346,2022.nationals.2.3.lightning.3.2,2022,nationals,2,3,3,2,lightning,"Concerning the Aztecs, name the... ",Spanish conquistador who conquered their empire in the early 16th century. ,Hern�n Cort�s,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1347,2022.nationals.2.3.lightning.3.3,2022,nationals,2,3,3,3,lightning,"Concerning the Aztecs, name the... ",Emperor who was stoned after surrendering to the Spanish invaders. ,Montezuma II,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1348,2022.nationals.2.3.lightning.3.4,2022,nationals,2,3,3,4,lightning,"Concerning the Aztecs, name the... ",Language spoken in their royal court. ,Nahuatl,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1349,2022.nationals.2.3.lightning.3.5,2022,nationals,2,3,3,5,lightning,"Concerning the Aztecs, name the... ",Patron deity of Tenochtitlan to whom they sacrificed humans by removing their hearts.,Huitzilopochtli,TRUE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,,
1350,2022.nationals.2.3.lightning.3.6,2022,nationals,2,3,3,6,lightning,"Concerning the Aztecs, name the... ",Technique for growing crops in shallow lake beds on small rectangular areas. ,Chinampa,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1351,2022.nationals.2.3.lightning.3.7,2022,nationals,2,3,3,7,lightning,"Concerning the Aztecs, name the... ","Rival western state which defeated an invasion by their emperor, Axayacatl . ",Tarascan Empire,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1352,2022.nationals.2.3.lightning.3.8,2022,nationals,2,3,3,8,lightning,"Concerning the Aztecs, name the... ","Term for ""city-state,"" typically a polity which paid tribute as a vassal in exchange for limited autonomy. ",Altepetl,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1353,2022.nationals.2.4.1,2022,nationals,2,4,NA,1,tossup,,"This man is often credited with saving one country's Jewish population by convincing Gustaf V of Sweden to open his borders to refugees. This man went by the pseudonym “Nicholas Baker” while working as a consultant on the Manhattan Project. This scientist, with Ernest  Rutherford, gives his name to an atomic model that exhibits electrons of a hydrogen atom moving in a  “planetary” motion. For ten points, what Danish scientist won the Nobel Prize in Physics in 1922 for proposing that electrons orbit the nucleus in energy levels? ",Niels Bohr,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1354,2022.nationals.2.4.2,2022,nationals,2,4,NA,2,tossup,,"During this period, Ellen G. White developed the ""Great Controversy Theme"" which outlined the ""28 Fundamental Beliefs."" In the 1830s, the second best-selling book in the U.S. after the Bible was an autobiography by a figure in this movement, Lorenzo Dow.  During this movement, radical sects of Christianity arose such as the  Shakers and the Latter-Day Saints. For ten points, name this early 19th century period of religious revival in the U.S. which led to an increase in membership for Baptists and Methodists. ",Second Great Awakening,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Ellen G. White,
1355,2022.nationals.2.4.3,2022,nationals,2,4,NA,3,tossup,,"A historical fairy-tale opera in this language depicts one sister promising to bear a ""bogatyr"" knight for a certain monarch. That opera in this language partially takes place in the principality of Tmutarakan . The monologue ""I have attained supreme power""  is sung by the title character of an opera in this language who gives the throne to his son. That play in this language takes place during the Time  of Troubles. For ten points, give this language of operas such as The Tale of Tsar Saltan and Boris Godunov. ",Russian,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1356,2022.nationals.2.4.4,2022,nationals,2,4,NA,4,tossup,,"This man attacked Mary I and stated that female monarchs went against biblical teachings in the pamphlet The First Blast of the Trumpet Against the Monstrous Regiment of Women. This man briefly preached to a group of Marian exiles in Frankfurt and claimed that  Charles V was ""no less enemy to Christ than was Nero."" In Stirling, this man gave the sermon at James VI's   coronation. For ten points, name this Scottish Calvinist theologian and founder of Presbyterianism. ",John Knox,TRUE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Mary I,
1357,2022.nationals.2.4.5,2022,nationals,2,4,NA,5,tossup,,"This country resettled Jewish refugees from Nazi Germany in the town of Sosúa  after the Évian Conference. During one massacre in this country, the fate of the victims was determined by how they pronounced the term ""perejil''   when soldiers held up a certain herb. One leader of this country had several thousands migrants from a neighboring country killed in the Parsley Massacre and was nicknamed ""El  Jefe"" . For ten points, name this Caribbean country that was ruled for over thirty years by Rafael Trujillo  from Santo Domingo. ",Dominican Republic,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1358,2022.nationals.2.4.6,2022,nationals,2,4,NA,6,tossup,,"The Defence No. I calls the “spirit” of these entities “an inseparable appendage of human nature."" Another essay argues that rather than removing the causes of these entities, we should control their effects. The power of these entities is curbed by Republicanism  according to ""Federalist X ."" George Washington called the “alternating domination” of these entities “a frightful despotism” in his  farewell address. For ten points, name these organizations that coordinate political candidates and have included the Federalists and Democrats. ",political parties,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1359,2022.nationals.2.4.7,2022,nationals,2,4,NA,7,tossup,,"A ceramic mask from the Sesklo culture depicted these creatures as early as 6000 BCE. The oldest stone pediment in Greece displays an image of one of these creatures at the temple of Corfu. According to Hesiod’s Theogony,  Ceto and Phorcys were the parents of these creatures, which were often depicted beheaded  and placed onto shields, like the Aegis. Believed by the Ancient Greeks to have provided protective magic for homes, for ten points, what mythological serpent-headed monsters included Medusa? ",Gorgons,FALSE,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,"Medusa, Ceto",
1360,2022.nationals.2.4.8,2022,nationals,2,4,NA,8,tossup,,"This organization built the largest wooden ship of the late 16th century, known as Der Grosse Adler for service during the Northern Seven Years' War. The Stalhof of London served as the principal kontor,  or foreign trading post, of this organization until Edward IV expelled a group of Cologne merchants. Maritime trade of the medieval Baltic  and North Seas was dominated by, for ten points, what trade league of German and Scandinavian guilds and towns? ",Hanseatic League,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1361,2022.nationals.2.extra.1,2022,nationals,2,extra,NA,1,tossup + bonus,,"In this empire, unfree persons known as siraku were tied to temple lands and acted as tenants for the local religion. The capture of the Medean Wall following the 539 BC Battle of Opis led to the collapse of this empire. The Chaldean  period of this empire began after the chieftain Nabopolassar took advantage of the weakness of the Neo-Assyrians to dominate  Mesopotamia. The likes of Nebuchadnezzar and Hammurabi led iterations of, for ten points, what empire centered on a namesake city in which the Hanging Gardens were built? ",Babylon,FALSE,FALSE,"What ""Offensive,"" named for a Vietnamese holiday, struck a morale defeat against the American war effort, especially on the home front? ",Tet Offensive,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1362,2022.nationals.3.1.1,2022,nationals,3,1,NA,1,tossup,,"The completion of this project was celebrated with the first ticker-tape parade held in New York City. Originally planned as a lighthouse on the Suez Canal, this project was built on an exclave called Bedloe's Island and rests on steel infrastructure designed by Gustave Eiffel. A broken chain lies at the feet of this sculpture, whose title figure holds a tablet in her left arm. Designed by Frederic Bartholdi, for ten points, what is this colossal sculpture of a crowned woman holding a torch in New York Harbor? ",Statue of Liberty,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1363,2022.nationals.3.1.2,2022,nationals,3,1,NA,2,tossup,,"During these conflicts, Louis, Prince of Condé , launched a failed coup during the Surprise of Meaux . The controversial Edict of January motivated a force led by the Duke of Guise  to perpetrate the Vassy Massacre, beginning these wars. The patron of the failed Fort Caroline mission in Floride , Gaspard de Coligny , was assassinated during these wars in the St. Bartholomew's Day Massacre. The persecuted Huguenot minority fought the crown forces during, for ten points, what general period of sixteenth-century wars ended by the Edict of Nantes? ",French Wars of Religion,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1364,2022.nationals.3.1.3,2022,nationals,3,1,NA,3,tossup,,"This devastating event was the subject of the treatise Loimologia  which was written by a physician who personally witnessed this event, Nathaniel Hodges. In an attempt to stop this event, the village of Eyam lost over 200 people after collectively participating in an early instance of quarantining for disease control. Due to this event, the royal capital moved to the cities of Salisbury and Oxford after the wealthy, led by King Charles II, fled London. For ten points, name this 17th century epidemic which ravaged England, a blight caused by Yersinia pestis. ",Great Plague,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
